index,u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque
1282,88.19239044,19.30558205,68.91364288,-95.16441345,53.65151596,4999.95459,-139.3486176,53.22616959,54.85950851,39.17632294,21.60625267,48.49792862
1283,88.05387878,19.33901596,68.91976166,-95.1505127,53.69455719,4999.960449,-139.4393005,53.23219681,54.88494873,39.18941498,21.57162285,48.57867432
1284,88.23125458,19.38090897,68.93868256,-95.04164886,53.65977478,4999.954102,-139.4908752,53.23296738,54.90682983,39.19212723,21.54681206,48.59545898
1285,88.34311676,19.42723274,68.94235229,-94.95787048,53.61427689,4999.958008,-139.6169128,53.21549225,54.94984055,39.20371246,21.53890228,48.62385178
1286,88.41435242,19.46238899,68.98979187,-94.96131897,53.623806,4999.949707,-139.8111877,53.23695755,54.95798492,39.20878983,21.57951355,48.66928864
1287,88.58472443,19.48823166,69.00107574,-94.83143616,53.65182877,4999.95166,-139.8370361,53.21187973,54.95201874,39.21364212,21.60750961,48.68360901
1288,88.65245056,19.4942627,68.95669556,-94.8083725,53.67442703,4999.950684,-139.8538208,53.20266342,54.97376251,39.21921539,21.62510872,48.59947586
1289,88.57891846,19.48472404,68.85314941,-94.72470093,53.71372223,4999.963379,-139.8189087,53.17746353,55.00279617,39.21796799,21.6711216,48.48361588
1290,88.62975311,19.45930862,68.83440399,-94.85206604,53.68302917,4999.956055,-139.7643585,53.20241928,55.02279663,39.21590042,21.74468613,48.41806793
1291,88.60105133,19.42430305,68.88523865,-94.84931946,53.70892334,4999.960449,-139.7644653,53.18669128,55.02355576,39.22158813,21.83324814,48.45478058
1292,88.54656219,19.37689018,68.91300964,-94.8542099,53.78662109,4999.962402,-139.776474,53.21497726,55.05067444,39.21602249,21.91689682,48.46527481
1293,88.60341644,19.33292007,68.93338013,-94.80648804,53.79150391,4999.956543,-139.6601868,53.20053864,55.08173752,39.21445847,21.98135376,48.43128204
1294,88.6448822,19.2194519,68.94552612,-94.89498138,53.80931091,4999.946777,-139.5519867,53.22638702,55.08185959,39.20638275,22.05344963,48.419487
1295,88.47801971,19.08906174,68.95834351,-95.03922272,53.82778549,4999.95459,-139.5107117,53.24464417,55.07300186,39.21245956,22.12526703,48.46265793
1296,88.58488464,18.97915459,68.9606781,-95.12516022,53.84659958,4999.950195,-139.3978119,53.29161453,55.06594849,39.22126007,22.18417358,48.46733093
1297,88.62631226,18.89346313,68.99707031,-95.13578033,53.86205292,4999.949707,-139.3319244,53.28070068,55.07432556,39.20958328,22.22450066,48.43477249
1298,88.55090332,18.85060692,69.0538559,-95.2334671,53.89798737,4999.959473,-139.3485413,53.30296707,55.0704689,39.21408081,22.24972725,48.45695496
1299,88.58679199,18.83660889,69.04504395,-95.19289398,53.90345764,4999.955566,-139.2206116,53.25445175,55.07912827,39.20250702,22.27204132,48.38083267
1300,88.52894592,18.83755112,69.01403046,-95.32115936,53.84225464,4999.952637,-139.1827698,53.31516266,55.0848999,39.21106339,22.28772926,48.39533997
1301,88.26882935,18.87247658,68.99740601,-95.3635025,53.79774094,4999.958008,-139.1678925,53.27697372,55.09046173,39.21041107,22.31326866,48.43338394
1302,88.29193878,18.95191193,69.01834106,-95.36746216,53.74925232,4999.949219,-139.0952148,53.29187012,55.13256073,39.23148727,22.35048103,48.4032135
1303,88.20865631,19.05003929,69.08686066,-95.35612488,53.70728683,4999.94873,-139.1920624,53.27674484,55.16417694,39.24924088,22.40368462,48.46617508
1304,88.18365479,19.13170052,69.14749146,-95.3114624,53.77452087,4999.959473,-139.26297,53.24745178,55.16873169,39.25349426,22.42895508,48.45505905
1305,88.23384857,19.19213104,69.13856506,-95.16938019,53.81230927,4999.95166,-139.3257294,53.22834396,55.17928696,39.25246811,22.4528904,48.46292877
1306,88.29032898,19.23699188,69.11341095,-95.00887299,53.88061905,4999.956543,-139.4398956,53.21142197,55.19756317,39.24884033,22.46513176,48.48370361
1307,88.26991272,19.26221657,69.09620667,-95.06151581,53.92850494,4999.955566,-139.5170288,53.22567749,55.19961166,39.2377739,22.47658157,48.55571365
1308,88.38764954,19.28102875,69.06513977,-95.03066254,53.96922302,4999.956055,-139.6589508,53.2371254,55.20180511,39.22497559,22.50681496,48.57395554
1309,88.51941681,19.29817009,69.05630493,-94.92502594,53.94687653,4999.958984,-139.7731323,53.23254013,55.22451782,39.21752167,22.51373291,48.59012985
1310,88.60935974,19.29661369,69.06408691,-94.88980865,53.89570618,4999.951172,-139.830307,53.24225235,55.25569153,39.20710754,22.47462845,48.58602142
1311,88.64308929,19.22172737,69.10797882,-94.80987549,53.85957336,4999.951172,-139.8310089,53.19265747,55.27662659,39.20643616,22.42490196,48.56628036
1312,88.63252258,19.11043549,69.14646149,-94.78705597,53.78547287,4999.956055,-139.8195953,53.17896271,55.29783249,39.19966888,22.38868904,48.45381927
1313,88.46818542,18.99846077,69.13642883,-94.83874512,53.72673798,4999.955078,-139.7961731,53.15472412,55.31341934,39.2019043,22.36193275,48.42779541
1314,88.57624054,18.86826324,69.08909607,-94.85819244,53.79558182,4999.955078,-139.6619568,53.16637802,55.32493973,39.20615005,22.34726906,48.41060638
1315,88.49950409,18.74233055,69.10118866,-95.01291656,53.88324738,4999.959473,-139.7000885,53.2369194,55.33930969,39.20935822,22.33680916,48.48413467
1316,88.49742126,18.66169548,69.16298676,-94.98622131,53.95243835,4999.952637,-139.6430054,53.21517944,55.32533646,39.24352264,22.33374214,48.438694
1317,88.52406311,18.59030914,69.17706299,-95.11084747,53.98437119,4999.956543,-139.5540619,53.25708008,55.30633545,39.26914978,22.33872414,48.42647934
1318,88.60390472,18.54994392,69.14718628,-95.09893036,54.00338364,4999.953125,-139.4258118,53.27388763,55.3294487,39.28633499,22.34623146,48.41122055
1319,88.45462036,18.53905678,69.14168549,-95.15081024,53.95169067,4999.955078,-139.3929291,53.25769806,55.34817123,39.31219101,22.35203743,48.43722916
1320,88.51259613,18.53395653,69.11745453,-95.24224091,53.94467545,4999.958496,-139.3082886,53.27487946,55.36762619,39.32879639,22.35585022,48.49063873
1321,88.43165588,18.55858231,69.07012939,-95.38775635,53.89552689,4999.95459,-139.3313599,53.30929184,55.38549042,39.34207535,22.31355095,48.42757416
1322,88.41529846,18.61086273,69.03833008,-95.39627838,53.91117859,4999.956543,-139.2563019,53.30089569,55.36524963,39.32341766,22.23441124,48.37443924
1323,88.37988281,18.70152283,69.01574707,-95.37541199,53.87815094,4999.957031,-139.1882324,53.28606033,55.3635788,39.28886414,22.17682648,48.40415192
1324,88.3079071,18.8288784,69.0144043,-95.33760834,53.91566849,4999.958984,-139.1444702,53.27387619,55.40680695,39.27843475,22.15115738,48.45066071
1325,88.15101624,18.94462585,69.0022049,-95.39265442,53.97713089,4999.947754,-139.1258698,53.25902176,55.41990662,39.28182983,22.13455009,48.46762466
1326,88.12026215,19.03541565,68.97855377,-95.39684296,54.02520752,4999.95459,-139.215683,53.28965759,55.41699219,39.2658577,22.0956192,48.52758789
1327,88.10372925,19.11021423,68.97220612,-95.30266571,54.05089188,4999.95752,-139.3254395,53.25762558,55.44407272,39.25738525,22.02323723,48.6008606
1328,88.13587952,19.15198517,68.99435425,-95.19511414,54.03558731,4999.95752,-139.4634552,53.23955154,55.45967102,39.26556778,21.95741653,48.53900528
1329,88.26769257,19.12725258,69.01086426,-95.09253693,54.05294418,4999.954102,-139.5098419,53.2257843,55.45218277,39.29642487,21.93790245,48.66642761
1330,88.28907776,19.03709793,69.06243134,-94.99765015,54.08312988,4999.955078,-139.6411896,53.23478317,55.4467926,39.32324219,21.89842987,48.6613121
1331,88.47141266,18.90889931,69.05787659,-94.96446228,54.09340668,4999.956055,-139.644104,53.25896072,55.46511078,39.30741119,21.85185814,48.66051483
1332,88.64972687,18.77630997,69.04199982,-94.84788513,54.09791183,4999.953125,-139.6710815,53.19446945,55.49212265,39.29743195,21.80426598,48.50992966
1333,88.75035095,18.64194679,69.0714035,-94.79328156,54.07883453,4999.950684,-139.6544037,53.19259644,55.48643494,39.27779388,21.77681351,48.44059753
1334,88.75569916,18.51918411,69.11051941,-94.72138977,54.06045914,4999.952637,-139.6467438,53.1734314,55.4892807,39.26626968,21.77605629,48.29411316
1335,88.71131134,18.4252758,69.09771729,-94.70441437,54.06322479,4999.953613,-139.646759,53.11962128,55.51809311,39.25839615,21.78107834,48.31607819
1336,88.56513214,18.35175514,69.10340881,-94.79006195,54.06060028,4999.959473,-139.6160431,53.12734604,55.547966,39.25656509,21.76802063,48.35470581
1337,88.46542358,18.29556274,69.15098572,-94.95118713,54.05704117,4999.959961,-139.649353,53.21086121,55.56791687,39.27362061,21.74927521,48.45819473
1338,88.52069855,18.25769615,69.13864899,-94.9471283,54.05448914,4999.958496,-139.5665436,53.18475723,55.57497406,39.26245499,21.74324417,48.36803055
1339,88.53646088,18.24581528,69.12020874,-95.04615784,54.0526619,4999.958984,-139.5148621,53.23645401,55.58459473,39.27980804,21.73631096,48.43231964
1340,88.55156708,18.26478958,69.10479736,-95.02968597,54.07286072,4999.949707,-139.4512939,53.2317276,55.58098602,39.30277634,21.73060226,48.4071579
1341,88.59996796,18.29857254,69.06839752,-95.09817505,54.08151627,4999.950195,-139.3519897,53.26359558,55.59413147,39.30334854,21.77760124,48.40149689
1342,88.36976624,18.3619442,69.08351135,-95.1616745,54.09508896,4999.963867,-139.3531494,53.24013138,55.62373352,39.30819321,21.86685944,48.48114395
1343,88.4354248,18.42653847,69.07535553,-95.16634369,54.10842896,4999.953613,-139.2705688,53.22926712,55.63915253,39.32768631,21.94646645,48.45051193
1344,88.39723969,18.50876999,69.08283234,-95.27005768,54.11274338,4999.955566,-139.2549133,53.26899719,55.66928101,39.34865952,21.99672127,48.44709778
1345,88.29032135,18.60665131,69.1897583,-95.34101105,54.07323837,4999.961914,-139.258667,53.26197815,55.67195511,39.3637352,22.05604744,48.43677902
1346,88.21230316,18.6777401,69.26030731,-95.33946228,54.05451202,4999.961426,-139.2340851,53.2302475,55.64852142,39.37755203,22.11447525,48.41749191
1347,88.13369751,18.72519112,69.24655914,-95.29685211,54.07522964,4999.951172,-139.2315521,53.19324493,55.64358521,39.38892365,22.15730667,48.39172363
1348,87.91995239,18.7267189,69.28377533,-95.40618896,54.08292007,4999.958008,-139.2585144,53.19860077,55.65620804,39.38608551,22.14516258,48.47058105
1349,87.99212646,18.70266724,69.35451508,-95.35089111,54.0855751,4999.949219,-139.2970123,53.21528244,55.6640625,39.38887024,22.08805847,48.5614624
1350,88.09298706,18.65460014,69.33466339,-95.23019409,54.10181427,4999.950195,-139.3501892,53.22189713,55.68392563,39.39635849,22.04344749,48.64191437
1351,88.14266205,18.56209564,69.30522156,-95.1875,54.12921906,4999.960938,-139.4854126,53.25219345,55.71524811,39.40495682,22.00224113,48.58638763
1352,88.31489563,18.45690536,69.28305054,-95.04273987,54.1228714,4999.959473,-139.5375519,53.23749924,55.7279129,39.39011383,21.97300529,48.58529282
1353,88.41119385,18.35637856,69.31856537,-94.93553162,54.12342453,4999.953613,-139.675705,53.22481918,55.7286911,39.40042877,22.0056591,48.57154083
1354,88.46842194,18.2748909,69.371315,-94.91589355,54.12935638,4999.959473,-139.6898193,53.21026611,55.74314117,39.40364075,22.05838203,48.62064362
1355,88.61114502,18.21650124,69.39356995,-94.94994354,54.13507843,4999.95166,-139.7137909,53.2585144,55.75923538,39.39834976,22.11015892,48.60488129
1356,88.60399628,18.17466354,69.38069916,-94.92518616,54.13695526,4999.94873,-139.747345,53.20698547,55.78347778,39.40453339,22.17306709,48.53532028
1357,88.55197144,18.14468575,69.42002106,-94.98773193,54.13779831,4999.951172,-139.7631531,53.2301712,55.79161453,39.4065361,22.21438789,48.50953293
1358,88.56659698,18.12512398,69.51656342,-94.92195892,54.1264534,4999.955078,-139.6957703,53.20681381,55.78400421,39.39581299,22.22982788,48.4972496
1359,88.59385681,18.11602211,69.54193878,-94.93956757,54.11580276,4999.956543,-139.6130676,53.23905563,55.79605103,39.38179398,22.21890831,48.49468994
1360,88.40070343,18.12124825,69.47468567,-94.98623657,54.13843918,4999.956055,-139.5949097,53.2044754,55.83492661,39.39081955,22.17227364,48.50009155
1361,88.46774292,18.15532112,69.38413239,-95.04698181,54.14591217,4999.958008,-139.50737,53.2195816,55.8473053,39.40626907,22.11792564,48.46591568
1362,88.49614716,18.21775436,69.36739349,-95.12220001,54.15444565,4999.950195,-139.4586334,53.26831055,55.84796143,39.40640259,22.02129936,48.44743729
1363,88.51397705,18.2875042,69.33152008,-95.13134003,54.15553284,4999.950195,-139.4039154,53.27193069,55.85141754,39.4023819,21.90445328,48.43587112
1364,88.41596222,18.36505699,69.25971222,-95.27806854,54.15337372,4999.950684,-139.4586945,53.31489563,55.83307266,39.41111374,21.80887222,48.4845314
1365,88.37405396,18.45839882,69.30725098,-95.24893188,54.1530838,4999.95459,-139.4267426,53.29279327,55.83175659,39.40793991,21.72480774,48.4274559
1366,88.27178192,18.53939438,69.35987854,-95.37187195,54.15241623,4999.955078,-139.299057,53.28136826,55.86397552,39.41270828,21.66644096,48.47519302
1367,88.26156616,18.58613586,69.29498291,-95.4224472,54.15097046,4999.952637,-139.2483521,53.30348969,55.87930298,39.42052841,21.62031555,48.43553162
1368,88.23143768,18.59040642,69.24097443,-95.44297791,54.14897156,4999.95459,-139.1793671,53.27939606,55.89735413,39.42743301,21.58170128,48.40028381
1369,88.10120392,18.5421505,69.2108078,-95.51272583,54.15613556,4999.956055,-139.2188416,53.27119827,55.91787338,39.41183853,21.57068825,48.49743271
1370,88.07318878,18.46198845,69.16064453,-95.45537567,54.16311646,4999.950195,-139.2039948,53.24438095,55.94403458,39.41142654,21.55553055,48.53805923
1371,88.0612793,18.3685112,69.15447998,-95.37337494,54.16811752,4999.95166,-139.2567902,53.24373627,55.9564743,39.4199028,21.54515076,48.57390213
1372,88.03618622,18.28595543,69.26438904,-95.37062073,54.18444824,4999.955566,-139.265625,53.28435898,55.93851471,39.40803528,21.54327774,48.64134216
1373,88.15113831,18.21031952,69.33319855,-95.29589844,54.17971802,4999.95459,-139.3533478,53.26741791,55.91904449,39.402668,21.55057144,48.65858459
1374,88.21495056,18.12474251,69.27836609,-95.19986725,54.18663406,4999.952148,-139.5119019,53.26006699,55.91529083,39.39077377,21.54894638,48.71253586
1375,88.41637421,18.03415489,69.23308563,-95.0890274,54.18027878,4999.957031,-139.5625916,53.26108932,55.96622467,39.38899994,21.58003616,48.68687439
1376,88.47706604,17.99312973,69.20954895,-95.01688385,54.19181442,4999.958496,-139.7245483,53.26185226,55.99714279,39.3935585,21.60016632,48.67409134
1377,88.56497192,17.99771881,69.17169952,-95.03118896,54.19375992,4999.957031,-139.7980652,53.2735672,55.99584961,39.4032402,21.65777779,48.68173218
1378,88.55461884,17.99192047,69.1297226,-94.93199158,54.20890045,4999.956543,-139.7421722,53.20594788,56.00424957,39.41374588,21.72673798,48.58678436
1379,88.55764771,17.9907074,69.16031647,-94.89720917,54.20479202,4999.945801,-139.7450714,53.19442368,56.01358032,39.42337036,21.7410202,48.49545288
1380,88.53138733,18.01439095,69.23258972,-94.87349701,54.20434952,4999.950195,-139.7160645,53.15486145,56.04418564,39.41466904,21.77230263,48.4930954
1381,88.45394897,18.05067444,69.26956177,-94.98620605,54.19263458,4999.950195,-139.7168121,53.19660187,56.08224487,39.41383743,21.81080627,48.50179291
1382,88.4620285,18.09597778,69.26467133,-95.04049683,54.18155289,4999.957031,-139.6452484,53.22187424,56.0847168,39.41907501,21.84231949,48.46479034
1383,88.50333405,18.1564064,69.2970047,-95.0066452,54.17361069,4999.961914,-139.5405121,53.21325302,56.0946579,39.42207336,21.87709236,48.43337631
1384,88.41316223,18.24892044,69.3098526,-95.1178894,54.17429352,4999.953125,-139.4613495,53.25140762,56.09803772,39.41432571,21.89480972,48.50822067
1385,88.41809845,18.32457733,69.38182068,-95.22524261,54.16975403,4999.955566,-139.4367065,53.29801559,56.09872437,39.41313171,21.90398026,48.59839249
1386,88.47006226,18.38017845,69.42605591,-95.23965454,54.17152786,4999.945313,-139.349472,53.28658676,56.10121918,39.41760254,21.89440155,48.53144836
1387,88.42327881,18.42029953,69.46416473,-95.28112793,54.1677742,4999.955078,-139.3473206,53.31943893,56.10369873,39.41447449,21.89904213,48.54410553
1388,88.4100647,18.41833496,69.44200897,-95.35063171,54.16294098,4999.950195,-139.2780609,53.30455399,56.11320114,39.41152191,21.90405464,48.47318268
1389,88.28688812,18.37845802,69.41547394,-95.39070129,54.15930939,4999.96875,-139.2715149,53.31332016,56.08627319,39.40718079,21.89618111,48.44724655
1390,88.21602631,18.31273651,69.42391968,-95.40336609,54.15591431,4999.952148,-139.1299896,53.26095963,56.05666351,39.40516281,21.89110947,48.40378189
1391,88.15008545,18.24659348,69.49112701,-95.44192505,54.15330887,4999.95752,-139.1137238,53.24645996,56.06781006,39.40564346,21.91300392,48.37841034
1392,88.07162476,18.16171455,69.54062653,-95.55062103,54.15224075,4999.955566,-139.1385651,53.29322433,56.12158585,39.39835739,21.91600037,48.42148209
1393,88.03936005,18.04693031,69.63343048,-95.49964905,54.15881348,4999.954102,-139.1766663,53.26837158,56.16846085,39.39384842,21.90600777,48.43806839
1394,87.94863892,17.93947601,69.77003479,-95.46183777,54.16503525,4999.951172,-139.3361816,53.26220322,56.15628052,39.39828873,21.91812706,48.62585068
1395,87.96722412,17.83623123,69.74265289,-95.31483459,54.17188263,4999.963867,-139.3896942,53.23443604,56.19248199,39.3958168,21.92456055,48.6553688
1396,88.04032898,17.75551224,69.6470871,-95.20543671,54.18127441,4999.956055,-139.4877777,53.23642349,56.26272202,39.40447998,21.90617371,48.75401688
1397,88.24951935,17.73905373,69.58316803,-95.05501556,54.18406677,4999.952148,-139.5510864,53.20383835,56.27479553,39.40922546,21.83584213,48.69764328
1398,88.36988068,17.76538467,69.5708313,-94.99492645,54.20258331,4999.95459,-139.6790161,53.21306992,56.28553772,39.41019058,21.75585175,48.66405869
1399,88.5215683,17.81767464,69.64300537,-94.96873474,54.21556854,4999.963867,-139.7282104,53.24918365,56.28900909,39.41851425,21.7014637,48.6937294
